Movie_Name,title,year,genres,sum_rating,count,avg_rating,weighted_rating
His Prehistoric Past (1914),His Prehistoric Past,1914.0,Comedy,9.0,4,2.25,2.9912616814523756
His Private Secretary (1933),His Private Secretary,1933.0,Comedy|Romance,7.0,3,2.3333333333333335,3.0160432234886847
His Regeneration (1915),His Regeneration,1915.0,Western,2.5,3,0.8333333333333334,2.903543223488685
"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)","His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)",2001.0,Drama|Romance,326.5,95,3.4368421052631577,3.3344070374208137
His Way (2011),His Way,2011.0,Documentary,21.0,6,3.5,3.131202998594125
His Wedding Night (1917),His Wedding Night,1917.0,Comedy,11.5,4,2.875,3.052237291208473
His Wife's Diary (2000),His Wife's Diary,2000.0,Drama|Romance,29.5,8,3.6875,3.1809273097677195
His Wooden Wedding (1925),His Wooden Wedding,1925.0,Comedy,4.0,2,2.0,3.0164545881935227
His and Hers (2001),His and Hers,2001.0,Comedy,14.5,7,2.0714285714285716,2.91231202135335
Hispaniola (2007),Hispaniola,2007.0,(no genres listed),3.5,1,3.5,3.0826770773565104
Hisss (2010),Hisss,2010.0,Fantasy|Horror|Thriller,10.5,6,1.75,2.8870169520824973
Histoire(s) du Cinéma: A New Wave (1998),Histoire(s) du Cinéma: A New Wave,1998.0,Documentary,11.0,4,2.75,3.0400421692572532
Histoire(s) du Cinéma: A Single (Hi)story (1989),Histoire(s) du Cinéma: A Single (Hi)story,1989.0,Documentary,13.5,4,3.375,3.101017779013351
Histoire(s) du Cinéma: All the (Hi)stories (1988),Histoire(s) du Cinéma: All the (Hi)stories,1988.0,Documentary,14.0,5,2.8,3.039088784274938
Histoire(s) du Cinéma: Deadly Beauty (1997),Histoire(s) du Cinéma: Deadly Beauty,1997.0,Documentary,13.5,4,3.375,3.101017779013351
Histoire(s) du Cinéma: The Coin of the Absolute (1998),Histoire(s) du Cinéma: The Coin of the Absolute,1998.0,Documentary,13.5,4,3.375,3.101017779013351
Histoire(s) du Cinéma: The Control of the Universe (1998),Histoire(s) du Cinéma: The Control of the Universe,1998.0,Documentary,13.0,4,3.25,3.0888226570621313
Histoire(s) du Cinéma: The Signs Among Us (1998),Histoire(s) du Cinéma: The Signs Among Us,1998.0,Documentary,11.0,4,2.75,3.0400421692572532
Historia de la frivolidad (1967),Historia de la frivolidad,1967.0,Comedy,3.5,1,3.5,3.0826770773565104
"History Boys, The (2006)","History Boys, The",2006.0,Comedy|Drama,1229.5,353,3.4830028328611897,3.4439531511270447
History Is Made at Night (1937),History Is Made at Night,1937.0,Drama|Romance,63.5,19,3.3421052631578947,3.1632451596347746
History Lessons (1972),History Lessons,1972.0,Drama,6.0,2,3.0,3.067736639475574
History and Memory: For Akiko and Takashige (1991),History and Memory: For Akiko and Takashige,1991.0,(no genres listed),2.5,1,2.5,3.0563612878828263
History of Cinema in Popielawy (1998),History of Cinema in Popielawy,1998.0,Drama|Fantasy|Romance,7.5,2,3.75,3.106198177937112
History of Fear (2014),History of Fear,2014.0,Drama|Mystery|Thriller,8.0,3,2.6666666666666665,3.041043223488685
"History of Future Folk, The (2012)","History of Future Folk, The",2012.0,Adventure|Comedy|Musical|Sci-Fi,219.5,64,3.4296875,3.2984329597974993
History of Hell (Rosas Höllenfahrt) (2009),History of Hell (Rosas Höllenfahrt),2009.0,Documentary,3.0,1,3.0,3.0695191826196684
History of Kim Skov (Historien om Kim Skov) (1981),History of Kim Skov (Historien om Kim Skov),1981.0,Documentary|Drama,4.0,3,1.3333333333333333,2.941043223488685
"History of Violence, A (2005)","History of Violence, A",2005.0,Action|Crime|Drama|Thriller,18440.0,5087,3.6249262826813444,3.62092929916853
History of a Crime (1901),History of a Crime,1901.0,Crime|Drama,10.0,3,3.3333333333333335,3.091043223488685
History of the Eagles (2013),History of the Eagles,2013.0,Documentary,124.5,34,3.661764705882353,3.3541088583034844
History of the Main Complaint (1996),History of the Main Complaint,1996.0,Animation,4.0,1,4.0,3.0958349720933525
History of the World: Part I (1981),History of the World: Part I,1981.0,Comedy|Musical,15432.0,4298,3.59050721265705,3.586076523400126
Hit & Miss (2012),Hit & Miss,2012.0,Drama,11.0,3,3.6666666666666665,3.116043223488685
Hit 'n Strum (2013),Hit 'n Strum,2013.0,Drama,2.0,1,2.0,3.0432033931459843
Hit Lady (1974),Hit Lady,1974.0,Crime|Drama|Thriller,4.0,1,4.0,3.0958349720933525
"Hit List, The (2011)","Hit List, The",2011.0,Action|Thriller,89.0,30,2.966666666666667,3.0245034170081704
Hit Man (1972),Hit Man,1972.0,Crime|Drama,13.0,5,2.6,3.015279260465414
Hit Me (1996),Hit Me,1996.0,Drama|Mystery|Thriller,3.0,2,1.5,2.990813562552497
Hit Squad (1976),Hit Squad,1976.0,Action|Comedy,2.5,1,2.5,3.0563612878828263
Hit and Run (2009),Hit and Run,2009.0,Drama|Thriller,2.5,2,1.25,2.9779930497319844
Hit and Run (Hit & Run) (2012),Hit and Run (Hit & Run),2012.0,Action|Comedy|Romance,541.5,172,3.1482558139534884,3.1346494207633846
Hit and Runway (1999),Hit and Runway,1999.0,Comedy,37.5,14,2.6785714285714284,2.963563312540145
Hit by Lightning (2014),Hit by Lightning,2014.0,Comedy|Crime|Romance,34.5,12,2.875,3.023300590603008
Hit the Bank (Vabank) (1981),Hit the Bank (Vabank),1981.0,Comedy|Crime,345.0,86,4.011627906976744,3.728794544223963
Hit the Deck (1955),Hit the Deck,1955.0,Comedy|Romance,14.0,4,3.5,3.1132129009645704
Hit the Ice (1943),Hit the Ice,1943.0,Comedy,14.0,4,3.5,3.1132129009645704
"Hit, The (1984)","Hit, The",1984.0,Crime|Drama|Thriller,271.5,76,3.5723684210526314,3.408333884420774
Hit-and-Run Squad (2019),Hit-and-Run Squad,2019.0,Action|Crime,14.0,4,3.5,3.1132129009645704
Hitch (2005),Hitch,2005.0,Comedy|Romance,27696.0,8277,3.3461399057629575,3.3449172154125026
"Hitch Hike (Autostop rosso sangue) (Naked Prey, The) (1977)","Hitch Hike (Autostop rosso sangue) (Naked Prey, The)",1977.0,Adventure|Crime|Drama|Horror|Thriller,37.5,11,3.409090909090909,3.148786019573904
"Hitch-Hiker, The (1953)","Hitch-Hiker, The",1953.0,Drama|Film-Noir,592.0,168,3.5238095238095237,3.442154775314865
Hitchcock (2012),Hitchcock,2012.0,Drama,1434.5,433,3.312933025404157,3.2939185722118034
Hitchcock/Truffaut (2015),Hitchcock/Truffaut,2015.0,Documentary,213.0,60,3.55,3.367440504531417
Hitchcocked! (2006),Hitchcocked!,2006.0,Documentary,4.5,1,4.5,3.1089928668301945
Hitched for the Holidays (2012),Hitched for the Holidays,2012.0,Romance,15.0,6,2.5,2.991668114873195
Hitcher in the Dark (1989),Hitcher in the Dark,1989.0,Horror,5.0,2,2.5,3.0420956138345483
"Hitcher, The (1986)","Hitcher, The",1986.0,Action|Thriller,2927.5,837,3.497610513739546,3.4795671955830056
"Hitcher, The (2007)","Hitcher, The",2007.0,Action|Horror|Thriller,1022.0,357,2.8627450980392157,2.8823394135521507
"Hitchhiker's Guide to the Galaxy, The (2005)","Hitchhiker's Guide to the Galaxy, The",2005.0,Adventure|Comedy|Sci-Fi,33023.5,9616,3.434224209650582,3.432833495176582
Hitlar (1980),Hitlar,1980.0,(no genres listed),5.0,1,5.0,3.122150761567037
Hitler (1962),Hitler,1962.0,War,5.0,1,5.0,3.122150761567037
Hitler - Never Heard of Him (1963),Hitler - Never Heard of Him,1963.0,Documentary,8.5,2,4.25,3.131839203578138
Hitler in Colour (2005),Hitler in Colour,2005.0,Documentary|War,7.0,2,3.5,3.0933776651165994
Hitler's Children (2011),Hitler's Children,2011.0,Documentary,62.5,18,3.4722222222222223,3.2025768898099525
Hitler's Folly (2016),Hitler's Folly,2016.0,Animation|Comedy,2.0,1,2.0,3.0432033931459843
Hitler's Hollywood (2017),Hitler's Hollywood,2017.0,Documentary,16.0,5,3.2,3.0867078318939853
Hitler's Kaput! (2008),Hitler's Kaput!,2008.0,Comedy,29.0,18,1.6111111111111112,2.5934859807190436
Hitler's Madman (1943),Hitler's Madman,1943.0,Drama|War,18.5,6,3.0833333333333335,3.073063463710404
Hitler's Olympics,Hitler's Olympics,,Documentary,6.0,2,3.0,3.067736639475574
Hitler's Stealth Fighter (2009),Hitler's Stealth Fighter,2009.0,Documentary,6.5,2,3.25,3.0805571522960866
Hitler: A Career (1977),Hitler: A Career,1977.0,Documentary,6.5,2,3.25,3.0805571522960866
Hitler: A Film from Germany (Hitler - ein Film aus Deutschland) (1977),Hitler: A Film from Germany (Hitler - ein Film aus Deutschland),1977.0,Drama|War,25.5,7,3.642857142857143,3.16231202135335
Hitler: The Last Ten Days (1973),Hitler: The Last Ten Days,1973.0,Drama|War,5.0,2,2.5,3.0420956138345483
Hitler: The Rise of Evil (2003),Hitler: The Rise of Evil,2003.0,Drama,320.5,93,3.446236559139785,3.3395517610734418
Hitman (2007),Hitman,2007.0,Action|Crime|Thriller,5119.5,1726,2.9661066048667437,2.9683163522062097
Hitman (Contract Killer) (Sat sau ji wong) (1998),Hitman (Contract Killer) (Sat sau ji wong),1998.0,Action|Comedy,27.0,9,3.0,3.057428889990161
Hitman Hart: Wrestling with Shadows (1998),Hitman Hart: Wrestling with Shadows,1998.0,Documentary,146.0,39,3.7435897435897436,3.4163385386782554
Hitman's Run (1999),Hitman's Run,1999.0,Action,5.0,2,2.5,3.0420956138345483
"Hitman, The (1991)","Hitman, The",1991.0,Action|Crime|Thriller,168.5,57,2.956140350877193,3.0015077546760365
Hitman: Agent 47 (2015),Hitman: Agent 47,2015.0,Action|Crime|Thriller,1893.0,621,3.0483091787439616,3.049607490789586
Hits (2014),Hits,2014.0,(no genres listed),37.0,13,2.8461538461538463,3.012834578790948
Hittin' the Trail for Hallelujah Land (1931),Hittin' the Trail for Hallelujah Land,1931.0,Animation|Comedy,10.5,4,2.625,3.027847047306034
Hitting a New High (1937),Hitting a New High,1937.0,Comedy|Romance,2.5,1,2.5,3.0563612878828263
Hitting the Apex (2015),Hitting the Apex,2015.0,Documentary,59.5,15,3.966666666666667,3.3296486334528343
Hitting the Cycle (2012),Hitting the Cycle,2012.0,Drama,5.0,1,5.0,3.122150761567037
Hiver rouge (2011),Hiver rouge,2011.0,Thriller,10.0,3,3.3333333333333335,3.091043223488685
Ho Mann Jahaan (2016),Ho Mann Jahaan,2016.0,Drama,4.0,2,2.0,3.0164545881935227
Ho ucciso Napoleone (2015),Ho ucciso Napoleone,2015.0,Comedy,3.0,1,3.0,3.0695191826196684
Ho visto le stelle (2003),Ho visto le stelle,2003.0,Comedy,2.5,1,2.5,3.0563612878828263
Hoax (2019),Hoax,2019.0,Horror,4.5,4,1.125,2.8815055838914
"Hoax, The (2007)","Hoax, The",2007.0,Crime|Drama,1009.5,309,3.266990291262136,3.246074361096958
Hoaxed (2019),Hoaxed,2019.0,(no genres listed),9.5,3,3.1666666666666665,3.0785432234886847
"Hobbit: An Unexpected Journey, The (2012)","Hobbit: An Unexpected Journey, The",2012.0,Adventure|Fantasy|IMAX,39958.5,10908,3.6632288228822882,3.66122811593783
"Hobbit: The Desolation of Smaug, The (2013)","Hobbit: The Desolation of Smaug, The",2013.0,Adventure|Fantasy|IMAX,29927.5,8245,3.6297756215888417,3.6272810587949222
Hobbyhorse Revolution (2017),Hobbyhorse Revolution,2017.0,(no genres listed),28.0,7,4.0,3.219130203171532
Hobgoblins (1988),Hobgoblins,1988.0,Action|Comedy|Horror|Sci-Fi|Thriller,42.5,23,1.8478260869565217,2.602362148992457
Hobgoblins 2 (2009),Hobgoblins 2,2009.0,Horror|Sci-Fi,2.0,1,2.0,3.0432033931459843
Hobo with a Shotgun (2011),Hobo with a Shotgun,2011.0,Action|Adventure|Crime|Thriller,1283.5,435,2.9505747126436783,2.960046035888872
Hobson's Choice (1954),Hobson's Choice,1954.0,Comedy|Drama|Romance,430.0,113,3.8053097345132745,3.624278192930316
"Hochelaga, Terra das Almas (2017)","Hochelaga, Terra das Almas",2017.0,Adventure|Drama,5.5,2,2.75,3.054916126655061
Hockey Night (1984),Hockey Night,1984.0,Drama,3.0,1,3.0,3.0695191826196684
Hockney (2014),Hockney,2014.0,Documentary,24.0,7,3.4285714285714284,3.128221112262441
Hocus Pocus (1993),Hocus Pocus,1993.0,Children|Comedy|Fantasy|Horror,8559.5,2779,3.0800647715005396,3.0799508980609183
Hoffa (1992),Hoffa,1992.0,Crime|Drama,1357.0,425,3.192941176470588,3.1832072054968554
Hoffman (1970),Hoffman,1970.0,Comedy|Drama|Romance,34.5,9,3.8333333333333335,3.2204723682510306
Hogi Pyar Ki Jeet,Hogi Pyar Ki Jeet,,(no genres listed),2.5,2,1.25,2.9779930497319844
Hokkabaz (2006),Hokkabaz,2006.0,Comedy|Drama,105.0,27,3.888888888888889,3.416277014680428
Hokuspokus (1953),Hokuspokus,1953.0,Comedy,7.5,2,3.75,3.106198177937112
"Holcroft Covenant, The (1985)","Holcroft Covenant, The",1985.0,Drama|Thriller,169.0,59,2.864406779661017,2.944184676453619
Hold Back the Dawn (1941),Hold Back the Dawn,1941.0,Drama|Romance,52.5,16,3.28125,3.1347496026329695
Hold Back the Night (1956),Hold Back the Night,1956.0,Drama|War,0.5,1,0.5,3.0037297089354578
Hold Me While I'm Naked (1966),Hold Me While I'm Naked,1966.0,Comedy|Drama,29.0,11,2.6363636363636362,2.9717026862405707
Hold That Ghost (1941),Hold That Ghost,1941.0,Adventure|Comedy,42.0,12,3.5,3.176361815092804
Hold That Pose (1950),Hold That Pose,1950.0,Animation|Comedy,6.5,2,3.25,3.0805571522960866
Hold Your Man (1933),Hold Your Man,1933.0,Drama|Romance,3.0,1,3.0,3.0695191826196684
Hold the Dark (2018),Hold the Dark,2018.0,Thriller,341.5,122,2.7991803278688523,2.862526597104072
Holding Trevor (2007),Holding Trevor,2007.0,Drama|Romance,23.0,11,2.090909090909091,2.8467026862405707
Holding the Man (2015),Holding the Man,2015.0,Drama,144.0,41,3.5121951219512195,3.3030990889685565
Hole (2014),Hole,2014.0,(no genres listed),8.5,2,4.25,3.131839203578138
Hole In The Wall (2014),Hole In The Wall,2014.0,(no genres listed),0.5,1,0.5,3.0037297089354578
"Hole in My Heart, A (Hål i mitt hjärta, Ett) (2004)","Hole in My Heart, A (Hål i mitt hjärta, Ett)",2004.0,Drama,136.5,47,2.904255319148936,2.977877725470802
Hole in the Forehead (1968),Hole in the Forehead,1968.0,Western,2.5,1,2.5,3.0563612878828263
"Hole in the Head, A (1959)","Hole in the Head, A",1959.0,Comedy|Musical,179.5,59,3.042372881355932,3.053559676453619
"Hole, The (2009)","Hole, The",2009.0,Horror|Thriller,370.0,133,2.781954887218045,2.84495134670322
"Hole, The (Dong) (1998)","Hole, The (Dong)",1998.0,Drama|Musical,173.0,46,3.760869565217391,3.4535148065005705
Holes (2003),Holes,2003.0,Adventure|Children|Comedy|Mystery,12139.5,3448,3.5207366589327145,3.5159660628233995
Holi (1985),Holi,1985.0,(no genres listed),1.5,1,1.5,3.030045498409142
Holiday (1938),Holiday,1938.0,Comedy|Drama|Romance,1868.5,475,3.933684210526316,3.8713705643350536
Holiday (2006),Holiday,2006.0,Action|Children|Comedy|Crime|Drama|Romance,31.5,9,3.5,3.155254976946683
Holiday (2014),Holiday,2014.0,Action|Romance|Thriller,126.0,42,3.0,3.0334396068297136
Holiday (2018),Holiday,2018.0,Drama,22.5,7,3.2142857142857144,3.094130203171532
Holiday (Jour de fête) (1949),Holiday (Jour de fête),1949.0,Comedy,293.0,83,3.5301204819277108,3.388681074496228
Holiday Affair (1949),Holiday Affair,1949.0,Drama|Romance,83.0,26,3.1923076923076925,3.1212972847547205
Holiday Baggage (2008),Holiday Baggage,2008.0,(no genres listed),5.0,1,5.0,3.122150761567037
Holiday Engagement (2011),Holiday Engagement,2011.0,Comedy,54.0,16,3.375,3.1630514894254222
Holiday For Lovers (1959),Holiday For Lovers,1959.0,(no genres listed),7.5,2,3.75,3.106198177937112
Holiday Inn (1942),Holiday Inn,1942.0,Comedy|Musical,6358.0,1668,3.8117505995203835,3.795684298498268
Holiday Joy (2016),Holiday Joy,2016.0,Comedy,7.0,2,3.5,3.0933776651165994
Holiday Spin (2012),Holiday Spin,2012.0,Drama|Romance,2.5,1,2.5,3.0563612878828263
Holiday for Drumsticks (1949),Holiday for Drumsticks,1949.0,(no genres listed),6.5,2,3.25,3.0805571522960866
Holiday for Henrietta (1952),Holiday for Henrietta,1952.0,Comedy,3.5,1,3.5,3.0826770773565104
Holiday in Handcuffs (2007),Holiday in Handcuffs,2007.0,Comedy|Romance,115.5,39,2.9615384615384617,3.0150227492045714
Holiday in the Sun (2001),Holiday in the Sun,2001.0,Action|Adventure|Children|Comedy,94.5,36,2.625,2.8512565608157177
Holiday in the Wild (2019),Holiday in the Wild,2019.0,Drama|Romance,24.5,9,2.7222222222222223,3.0030810639032044
Holiday on the Buses (1973),Holiday on the Buses,1973.0,Comedy,7.0,2,3.5,3.0933776651165994
"Holiday, The (2006)","Holiday, The",2006.0,Comedy|Romance,13789.0,3878,3.5556988138215577,3.5511217698440736
Holidays (2016),Holidays,2016.0,Comedy|Horror,142.5,52,2.7403846153846154,2.877996954376937
Holidays by the Sea (Ni à vendre ni à louer) (2011),Holidays by the Sea (Ni à vendre ni à louer),2011.0,Comedy,25.5,7,3.642857142857143,3.16231202135335
Holidaze (2013),Holidaze,2013.0,Children|Drama|Romance,17.5,7,2.5,2.9804938395351686
Holidaze: The Christmas That Almost Didn't Happen (2006),Holidaze: The Christmas That Almost Didn't Happen,2006.0,Animation|Children,7.0,4,1.75,2.9424811936474975
Hollidaysburg (2014),Hollidaysburg,2014.0,Comedy,34.5,12,2.875,3.023300590603008
Hollow (2011),Hollow,2011.0,Drama,1.0,1,1.0,3.0168876036723
Hollow City (2006),Hollow City,2006.0,Drama,21.5,6,3.5833333333333335,3.1428309055708694
Hollow Creek (2016),Hollow Creek,2016.0,Crime|Mystery|Thriller,9.0,3,3.0,3.066043223488685
Hollow Man (2000),Hollow Man,2000.0,Horror|Sci-Fi|Thriller,19221.0,7573,2.53809586689555,2.5406887948672203
Hollow Point (1996),Hollow Point,1996.0,Action|Comedy|Thriller,11.0,4,2.75,3.0400421692572532
Hollow Reed (1996),Hollow Reed,1996.0,Drama,425.0,123,3.4552845528455283,3.366510805872171
Hollow Triumph (a.k.a. The Scar) (1948),Hollow Triumph (a.k.a. The Scar),1948.0,Crime|Drama|Film-Noir,39.0,13,3.0,3.0528345787909474
Hollow in the Land (2017),Hollow in the Land,2017.0,Drama|Thriller,25.0,9,2.7777777777777777,3.013950629120596
Hollows Grove (2014),Hollows Grove,2014.0,(no genres listed),12.5,5,2.5,3.003374498560652
Holly (2006),Holly,2006.0,Drama,14.5,4,3.625,3.12540802291579
Hollywoo (2011),Hollywoo,2011.0,Comedy,18.0,8,2.25,2.925371754212164
Hollywood (1980),Hollywood,1980.0,(no genres listed),10.0,3,3.3333333333333335,3.091043223488685
Hollywood Adventures (2015),Hollywood Adventures,2015.0,Action|Comedy,7.5,2,3.75,3.106198177937112
Hollywood Between Paranoia and Sci-Fi. The Power of Myth (2011),Hollywood Between Paranoia and Sci-Fi. The Power of Myth,2011.0,Documentary,3.0,1,3.0,3.0695191826196684
Hollywood Canteen (1944),Hollywood Canteen,1944.0,Comedy|Musical|Romance,19.5,6,3.25,3.0963192776638926
Hollywood Chainsaw Hookers (1988),Hollywood Chainsaw Hookers,1988.0,Comedy|Horror,36.5,15,2.433333333333333,2.887340941145142
"Hollywood Complex, The (2011)","Hollywood Complex, The",2011.0,Documentary,16.0,5,3.2,3.0867078318939853
Hollywood Ending (2002),Hollywood Ending,2002.0,Comedy|Drama,1835.0,614,2.988599348534202,2.9933052671882447
Hollywood Harry (1986),Hollywood Harry,1986.0,Comedy|Crime|Thriller,1.5,1,1.5,3.030045498409142
Hollywood High (1976),Hollywood High,1976.0,Comedy,2.0,1,2.0,3.0432033931459843
Hollywood Homicide (2003),Hollywood Homicide,2003.0,Action|Crime|Drama,2043.0,772,2.6463730569948187,2.6658117786644593
Hollywood Hong Kong (2001),Hollywood Hong Kong,2001.0,Drama,6.0,2,3.0,3.067736639475574
Hollywood Hot Tubs (1984),Hollywood Hot Tubs,1984.0,Comedy,2.5,1,2.5,3.0563612878828263
Hollywood Hotel (1937),Hollywood Hotel,1937.0,Comedy|Romance,9.5,3,3.1666666666666665,3.0785432234886847
"Hollywood Knights, The (1980)","Hollywood Knights, The",1980.0,Comedy,790.0,255,3.0980392156862746,3.094663455272423
Hollywood North (2004),Hollywood North,2004.0,Comedy|Documentary,8.0,2,4.0,3.1190186907576254
Hollywood Party (1934),Hollywood Party,1934.0,Comedy|Musical,5.5,2,2.75,3.054916126655061
"Hollywood Revue of 1929, The (1929)","Hollywood Revue of 1929, The",1929.0,Musical,24.0,11,2.1818181818181817,2.867536019573904
Hollywood Shuffle (1987),Hollywood Shuffle,1987.0,Comedy,1714.0,473,3.623678646934461,3.5836112332147994
Hollywood Story (1951),Hollywood Story,1951.0,Crime,6.5,2,3.25,3.0805571522960866
Hollywood Uncensored (1987),Hollywood Uncensored,1987.0,Documentary,9.5,3,3.1666666666666665,3.0785432234886847
Hollywood Vice Squad (1986),Hollywood Vice Squad,1986.0,Action|Comedy,5.0,2,2.5,3.0420956138345483
Hollywood Without Make-Up (1963),Hollywood Without Make-Up,1963.0,Documentary,9.0,3,3.0,3.066043223488685
Hollywood and Vine (1945),Hollywood and Vine,1945.0,Comedy|Drama,4.0,2,2.0,3.0164545881935227
Hollywood on Trial (1976),Hollywood on Trial,1976.0,(no genres listed),6.0,2,3.0,3.067736639475574
Hollywood or Bust (1956),Hollywood or Bust,1956.0,Comedy|Musical,27.0,8,3.375,3.125371754212164
Hollywoodland (2006),Hollywoodland,2006.0,Crime|Drama|Mystery|Thriller,1420.0,458,3.1004366812227073,3.0982661190697924
Holmes and Watson (2018),Holmes and Watson,2018.0,Adventure|Comedy|Mystery,198.0,100,1.98,2.2747571455441413
Holocaust 2000 (1977),Holocaust 2000,1977.0,Drama|Horror|Sci-Fi,7.5,3,2.5,3.028543223488685
Hologram Man (1995),Hologram Man,1995.0,Action|Sci-Fi|Thriller,3.0,1,3.0,3.0695191826196684
Holokaustin värit (2010),Holokaustin värit,2010.0,Documentary|War,2.0,1,2.0,3.0432033931459843
Holy Business (2010),Holy Business,2010.0,Comedy,2.5,1,2.5,3.0563612878828263
Holy Camp! (2017),Holy Camp!,2017.0,Comedy|Romance,36.0,13,2.769230769230769,2.992834578790948
Holy Flame of the Martial World (1983),Holy Flame of the Martial World,1983.0,Adventure|Comedy|Fantasy,12.0,5,2.4,2.99146973665589
Holy Flying Circus (2011),Holy Flying Circus,2011.0,Comedy|Drama,31.0,9,3.4444444444444446,3.1443854117292913
Holy Ghost (2014),Holy Ghost,2014.0,Documentary,4.5,1,4.5,3.1089928668301945
Holy Ghost Reborn (2015),Holy Ghost Reborn,2015.0,Documentary,4.5,1,4.5,3.1089928668301945
"Holy Girl, The (Niña santa, La) (2004)","Holy Girl, The (Niña santa, La)",2004.0,Drama,76.0,23,3.3043478260869565,3.1606954823257905
Holy Goalie (2018),Holy Goalie,2018.0,Comedy,8.5,3,2.8333333333333335,3.053543223488685
"Holy God, Here Comes the Passatore! (1973)","Holy God, Here Comes the Passatore!",1973.0,(no genres listed),3.0,1,3.0,3.0695191826196684
Holy Guests (Ha-Ushpizin) (2004),Holy Guests (Ha-Ushpizin),2004.0,Drama,241.0,67,3.5970149253731343,3.4100166244187253
Holy Hell,Holy Hell,,(no genres listed),138.5,42,3.2976190476190474,3.1916674549309794
"Holy Innocents, The (Santos inocentes, Los) (1984)","Holy Innocents, The (Santos inocentes, Los)",1984.0,Drama,33.0,10,3.3,3.120036785947817
"Holy Land, The (2001)","Holy Land, The",2001.0,Drama,63.5,19,3.3421052631578947,3.1632451596347746
Holy Lands (2019),Holy Lands,2019.0,Drama,7.0,3,2.3333333333333335,3.0160432234886847
Holy Lola (2004),Holy Lola,2004.0,Drama,6.5,2,3.25,3.0805571522960866
Holy Man (1998),Holy Man,1998.0,Comedy,2331.5,928,2.5123922413793105,2.533825625844091
"Holy Man, The (Mahapurush) (1965)","Holy Man, The (Mahapurush)",1965.0,Comedy,16.0,5,3.2,3.0867078318939853
Holy Matrimony (1943),Holy Matrimony,1943.0,Comedy|Drama,6.5,2,3.25,3.0805571522960866
Holy Matrimony (1994),Holy Matrimony,1994.0,Comedy|Crime,72.5,24,3.0208333333333335,3.051503753107334
Holy Motors (2012),Holy Motors,2012.0,Drama|Fantasy|Musical|Mystery|Sci-Fi,2309.0,636,3.630503144654088,3.5997648275476184
"Holy Mountain, The (Montaña sagrada, La) (1973)","Holy Mountain, The (Montaña sagrada, La)",1973.0,Drama,2864.5,720,3.9784722222222224,3.9341370263402213
Holy Rollers (2010),Holy Rollers,2010.0,Crime|Drama,112.5,36,3.125,3.097831903281471
Holy Smoke (1999),Holy Smoke,1999.0,Comedy|Drama,1688.0,565,2.9876106194690264,2.99276034707566
Holy Tongue (2000),Holy Tongue,2000.0,Comedy,6.0,2,3.0,3.067736639475574
Holy Wars (2010),Holy Wars,2010.0,Documentary,4.0,1,4.0,3.0958349720933525
Holy Water (2009),Holy Water,2009.0,Comedy,28.5,9,3.1666666666666665,3.0900375856423348
Homage (1995),Homage,1995.0,Drama,73.0,28,2.607142857142857,2.871411214454575
Hombre (1967),Hombre,1967.0,Western,944.5,258,3.6608527131782944,3.586921115049313
Home (2008),Home,2008.0,Drama,118.5,33,3.590909090909091,3.316310413422106
Home (2009),Home,2009.0,Documentary,1607.5,403,3.988833746898263,3.9116857475898805
Home (2011),Home,2011.0,Drama,27.5,8,3.4375,3.1364828653232752
Home (2013),Home,2013.0,(no genres listed),12.0,3,4.0,3.1410432234886847
Home (2014),Home,2014.0,Drama|Romance,3.5,1,3.5,3.0826770773565104
Home (2015),Home,2015.0,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,3606.0,1091,3.305224564619615,3.2975547242371874
Home (2016),Home,2016.0,Children|Drama|Horror,29.5,11,2.6818181818181817,2.9821193529072376
Home Again (2012),Home Again,2012.0,Drama,5.0,1,5.0,3.122150761567037
Home Again (2017),Home Again,2017.0,Comedy|Drama,371.5,118,3.1483050847457625,3.1299466383196606
Home Alone (1990),Home Alone,1990.0,Children|Comedy,92811.0,29540,3.141875423155044,3.1417872579686765
Home Alone 2: Lost in New York (1992),Home Alone 2: Lost in New York,1992.0,Children|Comedy,21367.5,8015,2.665938864628821,2.667802003097311
Home Alone 3 (1997),Home Alone 3,1997.0,Children|Comedy,5668.0,3029,1.871244635193133,1.8857278959359254
Home Alone 4 (2002),Home Alone 4,2002.0,Children|Comedy|Crime,457.5,289,1.5830449826989619,1.7519684936795932
Home Alone: The Holiday Heist (2012),Home Alone: The Holiday Heist,2012.0,Children|Comedy|Crime,69.5,37,1.8783783783783783,2.4748882289128025
Home Before Dark (1958),Home Before Dark,1958.0,Drama,8.0,2,4.0,3.1190186907576254
Home Before Midnight (1979),Home Before Midnight,1979.0,Drama,2.5,1,2.5,3.0563612878828263
Home Care (2015),Home Care,2015.0,Comedy|Drama,6.5,2,3.25,3.0805571522960866
Home Fries (1998),Home Fries,1998.0,Comedy|Romance,2362.0,935,2.52620320855615,2.5469565112546784
Home Invasion (2016),Home Invasion,2016.0,Thriller,27.0,10,2.7,2.992377211479732
Home Made Home (1951),Home Made Home,1951.0,(no genres listed),8.0,3,2.6666666666666665,3.041043223488685
Home Makeover (2010),Home Makeover,2010.0,Animation|Children|Comedy,11.5,4,2.875,3.052237291208473
